neg,2.06,pos,0.94,LTC2449,-1.11996783875,HP3456,-1.11947
neg,2.05,pos,0.95,LTC2449,-1.09997811727,HP3456,-1.09949
neg,2.04,pos,0.96,LTC2449,-1.07999770902,HP3456,-1.07951
neg,2.03,pos,0.97,LTC2449,-1.06000726111,HP3456,-1.05953
neg,2.02,pos,0.98,LTC2449,-1.04000410996,HP3456,-1.03954
neg,2.01,pos,0.99,LTC2449,-1.02001179941,HP3456,-1.01955
neg,2.0,pos,1.0,LTC2449,-0.999954296276,HP3456,-0.99951
neg,1.99,pos,1.01,LTC2449,-0.979891726747,HP3456,-0.97945
neg,1.98,pos,1.02,LTC2449,-0.959894442931,HP3456,-0.95947
neg,1.97,pos,1.03,LTC2449,-0.939905168489,HP3456,-0.93949
neg,1.96,pos,1.04,LTC2449,-0.919918073341,HP3456,-0.91951
neg,1.95,pos,1.05,LTC2449,-0.899921162054,HP3456,-0.89952
neg,1.94,pos,1.06,LTC2449,-0.879923151806,HP3456,-0.87953
neg,1.93,pos,1.07,LTC2449,-0.859938757494,HP3456,-0.85955
neg,1.92,pos,1.08,LTC2449,-0.839950861409,HP3456,-0.83958
neg,1.91,pos,1.09,LTC2449,-0.819962313399,HP3456,-0.8196
neg,1.9,pos,1.1,LTC2449,-0.799972647801,HP3456,-0.79962
neg,1.89,pos,1.11,LTC2449,-0.779987843707,HP3456,-0.77964
neg,1.88,pos,1.12,LTC2449,-0.760011551902,HP3456,-0.75967
neg,1.87,pos,1.13,LTC2449,-0.740023283288,HP3456,-0.73969
neg,1.86,pos,1.14,LTC2449,-0.72002154775,HP3456,-0.7197
neg,1.85,pos,1.15,LTC2449,-0.699872700498,HP3456,-0.69956
neg,1.84,pos,1.16,LTC2449,-0.679893577471,HP3456,-0.67959
neg,1.83,pos,1.17,LTC2449,-0.659901117906,HP3456,-0.65961
neg,1.82,pos,1.18,LTC2449,-0.639909254387,HP3456,-0.63963
neg,1.81,pos,1.19,LTC2449,-0.619914615527,HP3456,-0.61964
neg,1.8,pos,1.2,LTC2449,-0.599937373772,HP3456,-0.59967
neg,1.79,pos,1.21,LTC2449,-0.579932881519,HP3456,-0.57968
neg,1.78,pos,1.22,LTC2449,-0.559942396358,HP3456,-0.55969
neg,1.77,pos,1.23,LTC2449,-0.539948670194,HP3456,-0.53971
neg,1.76,pos,1.24,LTC2449,-0.519966566935,HP3456,-0.51974
neg,1.75,pos,1.25,LTC2449,-0.499966321513,HP3456,-0.49975
neg,1.74,pos,1.26,LTC2449,-0.479976730421,HP3456,-0.47977
neg,1.73,pos,1.27,LTC2449,-0.459995595738,HP3456,-0.45979
neg,1.72,pos,1.28,LTC2449,-0.440016770735,HP3456,-0.43983
neg,1.71,pos,1.29,LTC2449,-0.419854884967,HP3456,-0.41967
neg,1.7,pos,1.3,LTC2449,-0.399863189086,HP3456,-0.39969
neg,1.69,pos,1.31,LTC2449,-0.379880396649,HP3456,-0.37972
neg,1.68,pos,1.32,LTC2449,-0.359894605353,HP3456,-0.35974
neg,1.67,pos,1.33,LTC2449,-0.339904250577,HP3456,-0.33976
neg,1.66,pos,1.34,LTC2449,-0.319909164682,HP3456,-0.31977
neg,1.65,pos,1.35,LTC2449,-0.29992335476,HP3456,-0.29979
neg,1.64,pos,1.36,LTC2449,-0.279927095398,HP3456,-0.27981
neg,1.63,pos,1.37,LTC2449,-0.259928582236,HP3456,-0.25982
neg,1.62,pos,1.38,LTC2449,-0.239939084277,HP3456,-0.23984
neg,1.61,pos,1.39,LTC2449,-0.219955937937,HP3456,-0.21986
neg,1.6,pos,1.4,LTC2449,-0.19996589981,HP3456,-0.19988
neg,1.59,pos,1.41,LTC2449,-0.179975396022,HP3456,-0.1799
neg,1.58,pos,1.42,LTC2449,-0.15998528339,HP3456,-0.15992
neg,1.57,pos,1.43,LTC2449,-0.139855751768,HP3456,-0.1398
neg,1.56,pos,1.44,LTC2449,-0.119867185131,HP3456,-0.11982
neg,1.55,pos,1.45,LTC2449,-0.0998629909009,HP3456,-0.09982
neg,1.54,pos,1.46,LTC2449,-0.0798736792058,HP3456,-0.07984
neg,1.53,pos,1.47,LTC2449,-0.0598870869726,HP3456,-0.05986
neg,1.52,pos,1.48,LTC2449,-0.0399017799646,HP3456,-0.03989
neg,1.51,pos,1.49,LTC2449,-0.0199091713876,HP3456,-0.0199
neg,1.5,pos,1.5,LTC2449,8.09412449598e-05,HP3456,8e-05
neg,1.49,pos,1.51,LTC2449,0.020065093413,HP3456,0.02005
neg,1.48,pos,1.52,LTC2449,0.0400605518371,HP3456,0.04004
neg,1.47,pos,1.53,LTC2449,0.0600568111986,HP3456,0.06003
neg,1.46,pos,1.54,LTC2449,0.0800427328795,HP3456,0.08
neg,1.45,pos,1.55,LTC2449,0.100030889735,HP3456,0.09998
neg,1.44,pos,1.56,LTC2449,0.120025286451,HP3456,0.11996
neg,1.43,pos,1.57,LTC2449,0.140012586489,HP3456,0.13994
neg,1.42,pos,1.58,LTC2449,0.160153033212,HP3456,0.16008
neg,1.41,pos,1.59,LTC2449,0.180128393695,HP3456,0.18004
neg,1.4,pos,1.6,LTC2449,0.200133202597,HP3456,0.20004
neg,1.39,pos,1.61,LTC2449,0.220126686618,HP3456,0.22002
neg,1.38,pos,1.62,LTC2449,0.240119816735,HP3456,0.24001
neg,1.37,pos,1.63,LTC2449,0.260097393766,HP3456,0.25997
neg,1.36,pos,1.64,LTC2449,0.280090505257,HP3456,0.27996
neg,1.35,pos,1.65,LTC2449,0.300082257017,HP3456,0.29994
neg,1.34,pos,1.66,LTC2449,0.320076579228,HP3456,0.31993
