neg,pos,LTC2449,HP3456
0.0,1.38,1.37295712717,1.37942
0.0,1.39,1.38294504024,1.3894
0.0,1.4,1.39293937944,1.39939
0.0,1.41,1.40293606557,1.40938
0.0,1.42,1.4129276108,1.41937
0.0,1.43,1.42299219035,1.42943
0.0,1.44,1.4329901617,1.43942
0.0,1.45,1.44298943691,1.44942
0.0,1.46,1.45298854448,1.45942
0.0,1.47,1.46297250874,1.4694
0.0,1.48,1.47296906449,1.47939
0.0,1.49,1.4829671476,1.48938
0.0,1.5,1.49296223186,1.49938
0.0,1.51,1.50295042433,1.50936
0.0,1.52,1.51294634677,1.51935
0.0,1.53,1.52294552885,1.52935
0.0,1.54,1.53294201009,1.53934
0.0,1.55,1.54292904772,1.54932
0.0,1.56,1.55292670242,1.55932
0.0,1.57,1.5629191231,1.56931
0.0,1.58,1.57298815437,1.57937
0.0,1.59,1.58297908492,1.58936
0.0,1.6,1.59297264181,1.59935
0.0,1.61,1.60297351889,1.60935
0.0,1.62,1.61296612583,1.61934
0.0,1.63,1.62295543589,1.62932
0.0,1.64,1.63295046426,1.63931
0.0,1.65,1.64294864051,1.64931
0.0,1.66,1.65294357575,1.6593
0.0,1.67,1.66293668561,1.66929
0.0,1.68,1.67293370701,1.67928
0.0,1.69,1.68293030001,1.68927
0.0,1.7,1.69291581027,1.69926
0.0,1.71,1.70291326009,1.70925
0.0,1.72,1.71298394911,1.71932
0.0,1.73,1.72297592275,1.7293
0.0,1.74,1.73296245746,1.73929
0.0,1.75,1.74295865931,1.74928
0.0,1.76,1.75296052359,1.75928
0.0,1.77,1.7629546579,1.76927
0.0,1.78,1.77294452675,1.77926
0.0,1.79,1.7829379905,1.78924
0.0,1.8,1.79293851368,1.79924
0.0,1.81,1.8029325176,1.80923
0.0,1.82,1.8129207287,1.81922
0.0,1.83,1.82291571982,1.82921
0.0,1.84,1.83291674592,1.8392
0.0,1.85,1.84291225858,1.84919
0.0,1.86,1.85297665186,1.85926
0.0,1.87,1.86297600158,1.86925
0.0,1.88,1.87297507189,1.87924
0.0,1.89,1.88296851702,1.88924
0.0,1.9,1.8929546047,1.89922
0.0,1.91,1.90295235254,1.90921
0.0,1.92,1.91295088269,1.91921
0.0,1.93,1.92294991575,1.9292
0.0,1.94,1.93293415941,1.93918
0.0,1.95,1.94293192588,1.94917
0.0,1.96,1.95293034427,1.95917
0.0,1.97,1.96292784996,1.96916
0.0,1.98,1.9729143288,1.97915
0.0,1.99,1.98291241191,1.98914
0.0,2.0,1.99291114695,1.99914
0.0,2.01,2.00298356824,2.0092
0.0,2.02,2.01297217049,2.01919
0.0,2.03,2.02296935953,2.02918
0.0,2.04,2.03296051361,2.03917
0.0,2.05,2.04295472242,2.04916
0.0,2.06,2.05294624902,2.05915
0.0,2.07,2.06293991767,2.06914
0.0,2.08,2.07294099964,2.07913
0.0,2.09,2.08293248899,2.08912
0.0,2.1,2.0929273311,2.09911
0.0,2.11,2.10292504169,2.1091
0.0,2.12,2.11292027496,2.1191
0.0,2.13,2.12290822528,2.12908
0.0,2.14,2.13290498592,2.13907
0.0,2.15,2.1429809276,2.14914
0.0,2.16,2.15297506191,2.15913
0.0,2.17,2.16296215542,2.16912
0.0,2.18,2.17295791022,2.17911
0.0,2.19,2.18295698054,2.1891
0.0,2.2,2.19294884242,2.19909
0.0,2.21,2.20293431543,2.20907
0.0,2.22,2.21292986535,2.21906
0.0,2.23,2.22293305211,2.22906
0.0,2.24,2.23292757757,2.23905
0.0,2.25,2.24291550927,2.24904
0.0,2.26,2.25291025825,2.25903
0.0,2.27,2.26291163824,2.26903
0.0,2.28,2.27290487848,2.27902
0.0,2.29,2.28297048248,2.28908
0.0,2.3,2.29296688922,2.29907
0.0,2.31,2.30296663009,2.30907
0.0,2.32,2.31296456419,2.31906
0.0,2.33,2.3229497578,2.32904
0.0,2.34,2.33294817619,2.33904
0.0,2.35,2.34294098802,2.34902
0.0,2.36,2.35293668695,2.35902
0.0,2.37,2.36292344518,2.369
0.0,2.38,2.37292098813,2.37899
0.0,2.39,2.38292113878,2.38899
0.0,2.4,2.39292169921,2.39898
0.0,2.41,2.40290577523,2.40896
0.0,2.42,2.41290296428,2.41896
0.0,2.43,2.42297750898,2.42903
0.0,2.44,2.43297279812,2.43902
0.0,2.45,2.44296320714,2.449
0.0,2.46,2.45295721106,2.45899
0.0,2.47,2.46295888908,2.46899
0.0,2.48,2.47295531444,2.47898
0.0,2.49,2.4829465989,2.48897
0.0,2.5,2.49294393696,2.49896
0.0,2.51,2.5,2.50895
0.0,2.52,2.5,2.51893
0.0,2.53,2.5,2.52893
